totalPages;currentPage;pageSize;nextResourceURI;band;isGuestUser;dot11Status;macAddress;currentlyTracked;confidenceFactor;historyLogReason;ipAddress;ssId;apMacAddress;mapHierarchyString;floorRefId;length;width;height;offsetX;offsetY;unit;imageName;x;y;unit2;currentServerTime;firstLocatedTime;lastLocatedTime;latitude;longitude;unit3
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;88:ad:d2:1a:4a:af;CERT;264;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3550.5;1938.33;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:02:04.286+0200;2017-06-26T11:07:06.295+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;30:a8:db:a0:83:2b;CERT;256;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1689.75;2003.55;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:00:47.721+0200;2017-06-26T11:05:57.887+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;4c:74:03:e4:59:7a;CERT;336;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1036.04;2285.57;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:07:08.313+0200;2017-06-26T11:07:16.393+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;ec:10:7b:55:3c:98;CERT;888;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2611.3;1929.41;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:58:50.978+0200;2017-06-26T11:05:51.755+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;10:41:7f:37:bb:be;CERT;488;SECURITY_POLICY_CHANGE;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1154.34;2249.47;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:07:00.259+0200;2017-06-26T11:07:18.398+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;38:2d:e8:e7:26:e6;CERT;920;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:04:34:c0;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;381.56;2492.86;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:06:11.935+0200;2017-06-26T11:07:58.645+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;f4:09:d8:4b:2f:4d;CERT;840;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;905.19;2331.73;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:01:40.106+0200;2017-06-26T11:06:15.937+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;84:73:03:51:dc:22;CERT;928;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3084.53;1974.04;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:51:31.834+0200;2017-06-26T11:07:46.582+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;68:48:98:63:e3:8c;CERT;720;NETWORK_STATUS_CHANGE;;Andorra wifi;dc:a5:f4:04:31:00;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3461.56;1948.85;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:01:07.853+0200;2017-06-26T11:05:35.658+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;10:68:3f:61:88:fc;CERT;712;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3017.26;1994.84;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:06:26.015+0200;2017-06-26T11:08:02.648+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;10:66:75:a1:8a:f1;CERT;312;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:04:25:80;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1458.59;2109.02;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:01:32.059+0200;2017-06-26T11:08:12.692+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;78:c3:e9:99:64:8e;CERT;560;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2384.41;1626.6;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:50:59.581+0200;2017-06-26T11:03:26.887+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;dc:d9:16:cf:85:ac;CERT;368;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2538.78;1794.84;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:06:34.069+0200;2017-06-26T11:08:04.671+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;c0:ee:fb:d5:67:6e;CERT;904;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1480.99;2079.64;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:31:49.901+0200;2017-06-26T11:07:20.408+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;d8:5b:2a:65:3a:e5;CERT;384;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1079.41;2261.15;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:02:00.250+0200;2017-06-26T11:08:08.666+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;78:02:f8:b6:e1:7b;CERT;808;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2205.54;1700.9;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:06:07.908+0200;2017-06-26T11:07:46.578+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;80:6a:b0:b7:2c:58;CERT;264;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;411.84;2476.36;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:07:28.511+0200;2017-06-26T11:08:06.657+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;a4:db:30:2e:3c:e7;CERT;704;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3592.96;1897.24;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T09:51:40.471+0200;2017-06-26T11:07:20.399+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;30:a8:db:a0:83:2b;CERT;280;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1965.59;1846.39;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:00:47.721+0200;2017-06-26T11:04:09.208+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;34:e6:ad:a0:11:c1;CERT;400;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3009.36;2029.19;FEET;2017-07-21T10:48:33.981+0200;2017-06-25T09:24:18.358+0200;2017-06-26T11:04:23.337+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;80:6a:b0:95:b5:dd;CERT;240;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1855.52;1908.49;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:37:46.196+0200;2017-06-26T11:05:07.527+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;88:79:7e:f1:67:ac;CERT;888;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;231.18;2500.55;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:45:59.499+0200;2017-06-26T11:02:54.632+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;8c:8e:f2:81:d2:16;CERT;336;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:04:2a:60;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3606.38;1903.59;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:58:16.767+0200;2017-06-26T11:05:13.585+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;a8:81:95:91:be:58;CERT;960;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;440.52;2490.22;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:51:35.834+0200;2017-06-26T11:04:57.491+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;b0:9f:ba:08:7c:29;CERT;400;SIGNIFICANT_MOVEMENT;;Andorra wifi;e0:89:9d:fe:6d:20;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3077.91;1987.8;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:41:03.605+0200;2017-06-26T11:04:53.470+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;e4:f8:9c:b4:d2:2d;CERT;928;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3326.82;1951.92;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T08:01:02.383+0200;2017-06-26T11:04:57.485+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;d8:5b:2a:65:3a:e5;CERT;280;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1337.67;2151.56;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:02:00.250+0200;2017-06-26T11:05:11.551+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;ec:9b:f3:88:7e:f9;CERT;536;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2784.73;1966.07;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:52:28.250+0200;2017-06-26T11:04:49.466+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;f0:27:65:3b:d2:7d;CERT;256;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:04:4e:40;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;338.09;2487.39;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:57:34.409+0200;2017-06-26T11:05:11.569+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;64:e6:82:c7:18:34;CERT;272;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;474.3;2483.14;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:57:50.553+0200;2017-06-26T11:04:39.418+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;b4:9d:0b:45:8a:8c;CERT;944;FLOOR_CHANGE;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3487.27;1894.29;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:57:18.326+0200;2017-06-26T11:05:09.549+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;40:f3:08:ef:56:fb;CERT;304;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2744.19;1936.1;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:22:54.437+0200;2017-06-26T11:05:11.542+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;04:c2:3e:2c:54:a9;CERT;824;FLOOR_CHANGE;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3548.08;1887.36;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:45:59.463+0200;2017-06-26T11:01:40.112+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;2c:5d:93:07:06:8c;CERT;864;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1274.56;2177.34;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T08:17:04.888+0200;2017-06-26T11:05:07.553+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;ec:1f:72:e3:eb:c5;CERT;216;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:b9:63:a0;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3373.92;1939.05;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:41:31.783+0200;2017-06-26T11:05:11.554+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;78:c3:e9:f0:84:a4;CERT;656;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1279.33;2220.64;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:48:14.476+0200;2017-06-26T11:06:15.958+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;8c:f5:a3:4a:e7:17;CERT;912;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2798.3;1996.4;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:46:05.525+0200;2017-06-26T11:06:19.965+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;d0:59:e4:63:c8:80;CERT;320;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3298.53;1994.87;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:02:18.429+0200;2017-06-26T11:04:29.365+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;e0:66:78:ee:5c:0c;CERT;328;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2969.44;2021.85;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:56:33.982+0200;2017-06-26T11:06:01.882+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;e0:98:61:6e:64:41;CERT;256;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;553.15;2443.8;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:58:34.855+0200;2017-06-26T11:06:11.898+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;f0:27:65:3b:d2:7d;CERT;280;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:04:4e:40;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1978;1849.57;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:57:34.409+0200;2017-06-26T11:06:24.028+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;c0:11:73:84:a5:4d;CERT;296;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3430.08;1955.36;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:51:25.799+0200;2017-06-26T11:05:39.666+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;f8:84:f2:1e:49:82;CERT;904;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2861.65;2061.8;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:01:11.908+0200;2017-06-26T11:01:11.908+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;8c:1a:bf:12:0c:91;CERT;304;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;678.08;2386.69;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:06:07.914+0200;2017-06-26T11:06:07.914+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;90:5f:2e:fb:ef:69;CERT;288;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;543.83;2457.66;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:57:56.613+0200;2017-06-26T11:06:26.037+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;b4:52:7e:97:15:a7;CERT;344;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3286.93;1981.47;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:57:50.572+0200;2017-06-26T11:04:29.361+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;fc:64:ba:b0:42:ec;CERT;272;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1431.03;2127.08;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:06:13.954+0200;2017-06-26T11:06:13.954+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;18:89:5b:bf:b4:12;CERT;288;SIGNIFICANT_MOVEMENT;;Andorra wifi;68:86:a7:29:31:a0;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3595.72;1895.19;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:01:09.866+0200;2017-06-26T11:06:22.011+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;48:13:7e:71:58:d2;CERT;944;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1583.26;2059.87;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:16:17.555+0200;2017-06-26T11:02:16.390+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;4c:74:03:57:35:bf;CERT;288;NETWORK_STATUS_CHANGE;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;187.58;2497.55;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:02:02.302+0200;2017-06-26T11:04:43.441+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;84:55:a5:30:80:4f;CERT;888;STATUS_CHANGE;;Andorra wifi;dc:a5:f4:04:4e:c0;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3493.57;1900.37;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T11:07:16.454+0200;2017-06-26T11:07:16.454+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;4c:66:41:c7:69:03;CERT;480;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2213.57;1735.87;FEET;2017-07-21T10:48:33.981+0200;2017-06-26T10:52:38.310+0200;2017-06-26T11:05:47.747+0200;;;
